Division Name,Promo Name,Bill No,Barcode,Article Name,Section Name,Site Name,Bill Date,Category Name2,Category Name1,Category Name4,Department Name,MRP,HSN Code,Short Name,Qty,Sale MRP,Selling Amt,Tax Amount,Tax Percent,Taxable Amount,Vendor Name,Sales Type,Partner Name,City,Discount Amount,ASM,Site Short Name,Color
Accessories,"",B69/FCM/07626/Mar/26,198376283971,S20076ID-MULT,Unisex,V S CORP - VIZAG,2026-03-20 18:54:06,M,SOCKS,AW 2024,Performance,749,61159600,3PK UNISEX HLF TERY ANKL,1,749.00,749.00,35.66,5.00,713.34,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,MULTI
Footwear,"",B69/FCM/07626/Mar/26,196989861838,246021-OLV,Mens,V S CORP - VIZAG,2026-03-20 18:54:06,9,SLIPPER,CF SS24,Performance,6499,64029990,HYPER SLIDE - SIMPLEX,1,6499.00,6499.00,991.38,18.00,5507.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,OLIVE
NSM,"",B69/FCM/07626/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 18:54:06,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Accessories,"",B69/FCM/07627/Mar/26,196311586798,S20022ID-GRY,Womens,V S CORP - VIZAG,2026-03-20 18:57:31,M,SOCKS,SS 2022,Performance,599,61159600,3PK WOMENS 1/2 TERRY LOW,1,599.00,599.00,28.52,5.00,570.48,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,GRAY
Footwear,"",B69/FCM/07627/Mar/26,198739854442,216783-SLT,Mens,V S CORP - VIZAG,2026-03-20 18:57:31,12,SHOE,AW 2025,Performance,8999,64041990,GO WALK 8 - PATE,1,8999.00,8999.00,1372.72,18.00,7626.28,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,SLATE
NSM,"",B69/FCM/07627/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 18:57:31,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,"",B69/FCM/07627/Mar/26,197976050808,220542-BKCC,Mens,V S CORP - VIZAG,2026-03-20 18:57:31,9,SHOE,AW 2025,Performance,7499,64041190,GO RUN PULSE 2.0 - CROSS,1,7499.00,7499.00,1143.92,18.00,6355.08,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK/CHARCOAL
Footwear,PEAW25ML120326FTW2599,B69/FCM/07628/Mar/26,197976949393,31560ID-RSGD,Womens,V S CORP - VIZAG,2026-03-20 19:14:30,9,SANDAL,FCF SS25,CALI,2999,64029990,MEDITATION,1,2999.00,2599.00,123.76,5.00,2475.24,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,ROSE GOLD
NSM,"",B69/FCM/07628/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 19:14:30,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Accessories,"",B69/FCM/07629/Mar/26,199025035279,Z20105ID-BCBL,Mens,V S CORP - VIZAG,2026-03-20 19:35:09,L,SOCKS,SS 2025,Lifestyle,599,61159500,3PK M AOP NON TERRY ANKLE,1,599.00,599.00,28.52,5.00,570.48,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK/CHARCOAL/BLUE
Footwear,"",B69/FCM/07629/Mar/26,197976552586,125117-CCLV,Womens,V S CORP - VIZAG,2026-03-20 19:35:09,8H,SHOE,AW 2025,Performance,10499,64041990,GO WALK GLIDE-STEP 2.0,1,10499.00,10499.00,1601.54,18.00,8897.46,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,CHAR/LAVENDAR
Accessories,"",B69/FCM/07629/Mar/26,199025035439,Z20104ID-PKBL,Womens,V S CORP - VIZAG,2026-03-20 19:35:09,M,SOCKS,SS 2025,Performance,699,61159500,3PK W ACTIVE NON TERRY L,1,699.00,699.00,33.28,5.00,665.72,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PINK/BLUE
NSM,"",B69/FCM/07629/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 19:35:09,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,"",B69/FCM/07629/Mar/26,197976939813,220565-BBK,Mens,V S CORP - VIZAG,2026-03-20 19:35:09,7,SHOE,CF AW25,Performance,12499,64041990,MAX CUSHIONING ARCH FIT,1,12499.00,12499.00,1906.62,18.00,10592.38,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK
Accessories,"",B69/FCM/07630/Mar/26,199252094902,Z20114ID-BCBL,Unisex,V S CORP - VIZAG,2026-03-20 19:57:47,L,SOCKS,AW 2025,Performance,799,61159500,3PK MEN CNTRST HALF TERRY,1,799.00,799.00,38.04,5.00,760.96,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK/CHARCOAL/BLUE
Footwear,"",B69/FCM/07630/Mar/26,198376460549,216411-BBK,Mens,V S CORP - VIZAG,2026-03-20 19:57:47,10,SHOE,CF SS25,Performance,11999,64041990,GO WALK MASSAGE FIT-CURRE,1,11999.00,11999.00,1830.36,18.00,10168.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK
Footwear,"",B69/FCM/07630/Mar/26,199252359827,232784-OLV,Mens,V S CORP - VIZAG,2026-03-20 19:57:47,11,SHOE,SS 2026,Sports,7999,64041990,ARCH FIT 2.0,1,7999.00,7999.00,1220.18,18.00,6778.82,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,OLIVE
NSM,"",B69/FCM/07630/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 19:57:47,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,5,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,"",B69/FCM/07630/Mar/26,198739768022,220624-BBK,Mens,V S CORP - VIZAG,2026-03-20 19:57:47,7H,SHOE,AW 2025,Performance,7999,64041990,MAX CUSHIONING ENDEAVOUR,1,7999.00,7999.00,1220.18,18.00,6778.82,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BLACK
Footwear,"",B69/FCM/07630/Mar/26,197976088160,229139-WMLT,Mens,V S CORP - VIZAG,2026-03-20 19:57:47,10,SANDAL,CF SS25,Performance,6499,64029990,HYPER SLIDE - SIMPLEX 2,1,6499.00,6499.00,991.38,18.00,5507.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,WHITE/MULTI
Footwear,"",B69/FCM/07631/Mar/26,199252264138,118155-DKNV,Mens,V S CORP - VIZAG,2026-03-20 20:07:42,9,SHOE,SS 2026,Bobs,5499,64041190,BOBS MODA FLEX,1,5499.00,5499.00,838.84,18.00,4660.16,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,DARK NAVY
NSM,"",B69/FCM/07631/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 20:07:42,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,"",B69/FCM/07632/Mar/26,197976088177,229139-WMLT,Mens,V S CORP - VIZAG,2026-03-20 20:30:21,11,SANDAL,CF SS25,Performance,6499,64029990,HYPER SLIDE - SIMPLEX 2,1,6499.00,6499.00,991.38,18.00,5507.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,WHITE/MULTI
Footwear,"",B69/FCM/07632/Mar/26,197627046242,246020-BRBK,Mens,V S CORP - VIZAG,2026-03-20 20:30:21,10,SLIPPER,CF AW25,Performance,6499,64029990,HYPER SLIDE - DERIVER,1,6499.00,6499.00,991.38,18.00,5507.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,BROWN/BLACK
Footwear,"",B69/FCM/07632/Mar/26,198376627973,172210-PWAQ,Womens,V S CORP - VIZAG,2026-03-20 20:30:21,10,SHOE,FCF AW25,Performance,16999,64041190,SKX AERO BURST,1,16999.00,16999.00,2593.06,18.00,14405.94,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PERIWINKLE/AQUA
Footwear,"",B69/FCM/07632/Mar/26,197976200371,119976-MOC,Womens,V S CORP - VIZAG,2026-03-20 20:30:21,8,SANDAL,CF SS25,MODERN COMFORT,5999,64041990,ULTRA FLEX 3.0 SANDAL,1,5999.00,5999.00,915.10,18.00,5083.90,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,MOCHA
NSM,"",B69/FCM/07632/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 20:30:21,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,4,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,SS26Fest190326FTW-ML,B69/FCM/07633/Mar/26,197627014791,125215-NVCL,Womens,V S CORP - VIZAG,2026-03-20 20:40:19,7,SHOE,SS 2024,Performance,7499,64041990,GO WALK 7 - COSMIC WAVES,1,7499.00,5999.20,915.14,18.00,5084.06,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,NAVY/CORAL
NSM,"",B69/FCM/07633/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - VIZAG,2026-03-20 20:40:19,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Visakhapatnam,0.00,Kailash -South/Ajay Bahadur,MFN0154,PAPER BAG
Footwear,SS26Fest190326FTW-ML,B70/FCM/08065/Mar/26,194880386139,140226-NVY,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 12:41:46,8,SANDAL,CF SS24,Performance,6499,64041990,GO WALK ARCH FIT SANDAL,1,6499.00,5199.20,793.10,18.00,4406.10,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,NAVY
NSM,"",B70/FCM/08065/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 12:41:46,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
NSM,"",B70/FCM/08066/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 13:20:54,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08066/Mar/26,198739678499,125926-MVE,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 13:20:54,8H,SHOE,AW 2025,Performance,8999,64041990,GO WALK 8 - NOVA,1,8999.00,8999.00,1372.72,18.00,7626.28,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,MAUVE
Footwear,"",B70/FCM/08067/Mar/26,199025220088,894425ID-BBK,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 14:04:53,10,SHOE,CF AW25,Outdoor,5999,64041190,DYNAMITE AT,1,5999.00,5999.00,915.10,18.00,5083.90,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK
NSM,"",B70/FCM/08067/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 14:04:53,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08067/Mar/26,196311694455,237303-BBK,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 14:04:53,11,SHOE,SS 2025,Outdoor,8999,64039990,MAX PROTECT,1,8999.00,8999.00,1372.72,18.00,7626.28,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK
NSM,"",B70/FCM/08068/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 15:39:58,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,PEAW25ML120326FTW2499,B70/FCM/08068/Mar/26,199252021595,120052ID-LUG,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 15:39:58,7,SLIPPER,AW 2025,MODERN COMFORT,2799,64029990,MEDITATION,1,2799.00,2499.00,119.00,5.00,2380.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,LUGGAGE
Accessories,"",B70/FCM/08069/Mar/26,196642364799,S20041ID-WNVG,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:04:52,L,SOCKS,SS 2022,Performance,749,61159600,3PK MENS 1/2 TERRY LOW CU,1,749.00,749.00,35.66,5.00,713.34,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,WHT/NAVY/GRAY
Footwear,"",B70/FCM/08069/Mar/26,199252320964,232784-OFWT,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:04:52,8,SHOE,SS 2026,Sports,7999,64041990,ARCH FIT 2.0,1,7999.00,7999.00,1220.18,18.00,6778.82,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,OFF WHITE
NSM,"",B70/FCM/08070/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 16:05:49,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08070/Mar/26,198739592092,232465-NTMT,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:05:49,10,SHOE,SS 2025,Sports,8499,64041990,D''LUX WALKER 2.0-TAURREL,1,8499.00,8499.00,1296.46,18.00,7202.54,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,NAT/MULTI
Footwear,"",B70/FCM/08071/Mar/26,197976234802,220839-GYBL,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:16:31,9,SHOE,CF AW24,Performance,10999,64041990,MAX CUSHIONING PREMIER 2,1,10999.00,10999.00,1677.82,18.00,9321.18,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,GRAY/BLUE
Footwear,"",B70/FCM/08071/Mar/26,198739831603,216784-WNV,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:16:31,9,SHOE,AW 2025,Performance,9999,64041990,GO WALK 8 - PELAYO,1,9999.00,9999.00,1525.28,18.00,8473.72,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,WHITE/NAVY
Footwear,"",B70/FCM/08072/Mar/26,198739890235,150404-SAGE,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:24:32,9,SHOE,CF AW25,Sports,7499,64041990,CONTOUR FOAM,1,7499.00,7499.00,1143.92,18.00,6355.08,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,SAGE
Footwear,"",B70/FCM/08072/Mar/26,197976856059,150321-BKPR,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:24:32,10,SHOE,AW 2025,Sports,6999,64041990,ARCH FIT 2.0-SHEER SHIM,1,6999.00,6999.00,1067.64,18.00,5931.36,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK/PURPLE
NSM,"",B70/FCM/08072/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 16:24:32,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,2,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08073/Mar/26,199025005661,220661-BLK,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 16:48:06,11,SHOE,CF SS25,Performance,12999,64041190,GO RUN ANYWHERE,1,12999.00,12999.00,1982.90,18.00,11016.10,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK
NSM,"",B70/FCM/08073/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 16:48:06,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
NSM,"",B70/FCM/08074/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 18:30:05,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08074/Mar/26,197976552586,125117-CCLV,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 18:30:05,8H,SHOE,AW 2025,Performance,10499,64041990,GO WALK GLIDE-STEP 2.0,1,10499.00,10499.00,1601.54,18.00,8897.46,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,CHAR/LAVENDAR
NSM,"",B70/FCM/08075/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 18:36:30,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,SS26Fest190326FTW-ML,B70/FCM/08075/Mar/26,196642501170,232665-TPE,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 18:36:30,12,SHOE,SS 2023,Sports,7499,64041990,MAX PROTECT SPORT - CAPRA,1,7499.00,5999.20,915.14,18.00,5084.06,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,TAUPE
Footwear,SS26Fest190326FTW-ML,B70/FCM/08076/Mar/26,197976574922,150264-GYCL,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 18:45:48,9,SHOE,SS 2025,Sports,6499,64041990,SUMMITS-EVERYDAY SET,1,6499.00,5199.20,793.10,18.00,4406.10,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,GRAY/CORAL
Footwear,"",B70/FCM/08077/Mar/26,196311722691,246020-BKTL,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 18:53:31,12,SLIPPER,CF SS22,Performance,6499,64029990,HYPER SLIDE - DERIVER,1,6499.00,6499.00,991.38,18.00,5507.62,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK/TEAL
Footwear,PEAW25ML120326FTW2499,B70/FCM/08077/Mar/26,199252178756,896462ID-BBK,Womens,V S CORP - HIMAYATHNAGAR,2026-03-20 18:53:31,9,SLIPPER,CF AW25,MODERN COMFORT,2499,64041990,REGGAE DAY,1,2499.00,2499.00,119.00,5.00,2380.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK
NSM,"",B70/FCM/08078/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 19:49:10,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
Footwear,"",B70/FCM/08078/Mar/26,198376460549,216411-BBK,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 19:49:10,10,SHOE,CF SS25,Performance,11999,64041990,GO WALK MASSAGE FIT-CURRE,1,11999.00,11999.00,1830.36,18.00,10168.64,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,BLACK
Footwear,"",B70/FCM/08079/Mar/26,197976390270,216665-GRY,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 20:07:51,8,SHOE,AW 2025,Performance,10999,64041990,GO WALK GLIDE-STEP 2.0CAL,1,10999.00,10999.00,1677.82,18.00,9321.18,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,GRAY
Accessories,"",B70/FCM/08079/Mar/26,198376284022,S20080ID-MULT,Mens,V S CORP - HIMAYATHNAGAR,2026-03-20 20:07:51,L,SOCKS,AW 2024,Casual,699,61159600,3PK MENS NON TERY NO SHOW,1,699.00,699.00,33.28,5.00,665.72,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,MULTI
NSM,"",B70/FCM/08079/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 20:07:51,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
NSM,"",B70/FCM/08080/Mar/26,75034389302Z,Z3PAPER-AST,POS,V S CORP - HIMAYATHNAGAR,2026-03-20 20:31:00,Z3,CARRY BAG,SS 2018,CARRY BAGS,0,48194000,PAPER CARRY BAG Z3,1,0.00,0.00,0.00,18.00,0.00,SKECHERS SOUTH ASIA PVT LTD - NDC WH,SALE,V S CORP,Hyderabad,0.00,Kailash -South/Ajay Bahadur,MFN0157,PAPER BAG
